,carat,cut,color,clarity,depth,table,price,x,y,z
5089,0.59,Premium,D,VVS2,62.6,58.0,2515,5.34,5.4,3.36
5090,0.41,Ideal,G,VVS1,61.0,55.0,1123,4.8,4.82,2.93
5091,1.62,Premium,G,VS2,62.3,58.0,13702,7.54,7.49,4.68
5092,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
5093,0.33,Ideal,G,IF,61.6,55.0,1052,4.51,4.48,2.77
5094,1.2,Very Good,G,VS1,62.5,57.0,8150,6.84,6.75,4.25
5095,0.38,Premium,I,VS2,60.2,58.0,812,4.75,4.69,2.84
5096,1.01,Very Good,F,SI1,62.3,55.0,5789,6.38,6.42,3.99
5097,0.9,Premium,H,VS2,61.2,61.0,3810,6.21,6.14,3.78
5098,0.33,Ideal,G,VS1,62.4,56.0,854,4.45,4.43,2.77
5099,0.38,Premium,D,SI1,60.7,60.0,941,4.69,4.63,2.83
5100,0.39,Ideal,F,VS2,61.2,57.0,970,4.69,4.73,2.88
5101,0.53,Ideal,H,IF,60.2,56.0,1712,5.29,5.32,3.19
5102,1.64,Very Good,G,SI2,60.9,57.0,8794,7.57,7.61,4.62
5103,0.3,Very Good,G,VVS1,62.8,55.0,635,4.28,4.31,2.7
5104,1.33,Very Good,J,VS2,63.9,57.0,5913,6.91,6.96,4.43
5105,0.3,Premium,I,VVS1,62.8,59.0,709,4.29,4.24,2.68
5106,1.37,Very Good,G,SI2,63.4,61.0,6781,6.95,7.03,4.43
5107,0.9,Fair,E,SI1,65.5,59.0,3508,6.06,6.03,3.96
5108,1.5,Ideal,I,VS1,61.3,57.0,9900,7.32,7.35,4.5
5109,0.51,Very Good,H,SI1,63.0,57.0,1090,5.11,5.14,3.23
5110,0.9,Good,J,VS2,64.0,61.0,2822,6.04,6.03,3.86
5111,0.41,Ideal,D,VS1,61.1,56.0,1427,4.8,4.83,2.94
5112,0.9,Very Good,F,VS2,61.6,63.0,4617,6.13,6.17,3.79
5113,0.25,Very Good,F,VVS2,62.0,59.0,576,3.99,4.04,2.49
5114,0.54,Ideal,F,SI2,60.8,56.0,1235,5.26,5.34,3.22
5115,2.02,Premium,G,SI2,60.1,59.0,17099,8.29,8.21,4.96
5116,1.23,Premium,J,SI1,61.9,54.0,4649,6.89,6.86,4.26
5117,1.02,Premium,F,SI2,60.0,60.0,4284,6.57,6.53,3.93
5118,0.34,Good,E,SI1,60.5,60.1,641,4.5,4.53,2.73
5119,1.08,Ideal,E,VVS1,61.7,55.0,14032,6.6,6.63,4.08
5120,0.52,Ideal,E,VS2,62.2,55.0,1571,5.16,5.22,3.23
5121,1.22,Premium,E,SI2,61.5,58.0,6351,6.85,6.81,4.2
5122,0.35,Ideal,D,SI1,62.7,56.0,644,4.49,4.51,2.82
5123,1.29,Ideal,G,VVS2,62.4,57.0,10614,6.94,6.97,4.34
5124,1.13,Ideal,I,VS1,61.9,55.0,6980,6.67,6.7,4.14
5125,1.51,Very Good,J,VS1,63.5,60.0,7991,7.29,7.23,4.61
5126,0.3,Good,H,VVS2,63.6,56.0,605,4.26,4.29,2.72
5127,0.72,Very Good,F,SI1,63.1,55.0,2333,5.75,5.7,3.61
5128,0.4,Good,F,SI1,63.6,57.0,945,4.7,4.67,2.98
5129,0.34,Very Good,F,VVS2,59.6,60.0,724,4.54,4.59,2.72
5130,0.31,Ideal,G,IF,61.6,55.0,988,4.39,4.34,2.69
5131,1.01,Good,D,SI2,63.6,61.0,3959,6.35,6.33,4.03
5132,1.01,Good,F,VS2,63.3,55.0,5731,6.32,6.39,4.02
5133,1.31,Premium,I,SI2,59.1,59.0,5744,7.2,7.15,4.24
5134,0.38,Ideal,F,VS2,62.0,56.0,1026,4.66,4.63,2.88
5135,1.49,Premium,H,SI1,61.9,57.0,10096,7.35,7.31,4.54
5136,0.23,Very Good,H,VS1,61.0,57.0,353,3.94,3.96,2.41
5137,1.06,Ideal,G,VS1,61.1,57.0,8285,6.54,6.61,4.02
5138,0.71,Ideal,G,VS2,62.5,56.0,2543,5.67,5.72,3.56
5139,0.34,Ideal,D,VVS1,61.7,57.0,1133,4.49,4.52,2.78
5140,1.01,Premium,G,SI2,62.4,58.0,4442,6.41,6.38,3.99
5141,0.7,Ideal,D,VS2,62.8,57.0,2998,5.69,5.75,3.59
5142,0.9,Good,H,SI1,66.1,57.0,3282,5.94,5.99,3.94
5143,1.51,Premium,D,SI2,61.4,56.0,8311,7.37,7.32,4.51
5144,1.51,Very Good,J,SI2,61.9,59.0,6546,7.26,7.31,4.51
5145,0.72,Ideal,D,SI2,62.3,57.0,2435,5.75,5.8,3.6
5146,0.3,Very Good,H,VS2,62.7,59.0,473,4.22,4.26,2.66
5147,1.0,Fair,F,SI1,64.8,58.0,4586,6.26,6.21,4.04
5148,1.0,Ideal,H,VS2,62.5,56.0,5139,6.41,6.33,3.98
5149,1.01,Good,F,SI2,63.6,59.0,4121,6.34,6.37,4.04
5150,0.31,Premium,F,VS2,59.4,58.0,749,4.45,4.37,2.62
5151,0.9,Premium,H,VS2,61.8,58.0,4082,6.17,6.12,3.8
5152,0.46,Ideal,I,VS1,62.2,54.0,906,4.95,4.99,3.09
5153,0.91,Good,G,SI1,64.3,60.0,3286,6.12,6.04,3.91
5154,0.5,Very Good,E,VS2,62.9,60.0,1559,5.07,5.1,3.2
5155,0.4,Ideal,H,SI1,62.6,52.0,705,4.73,4.76,2.97
5156,1.52,Ideal,H,VS2,61.9,55.0,11379,7.38,7.43,4.58
5157,0.4,Ideal,G,VVS2,62.4,56.0,982,4.72,4.74,2.95
5158,0.26,Ideal,H,VVS2,61.8,55.7,478,4.08,4.1,2.53
5159,0.29,Ideal,D,VVS2,62.8,56.0,664,4.23,4.3,2.68
5160,0.41,Very Good,D,VS2,59.2,58.0,995,4.83,4.87,2.87
5161,0.9,Premium,G,I1,61.3,59.0,1777,6.2,6.15,3.78
5162,1.58,Premium,D,SI1,60.2,58.0,13329,7.6,7.46,4.56
5163,0.56,Ideal,H,VVS2,62.1,57.0,1745,5.26,5.3,3.27
5164,1.51,Very Good,F,VS1,59.6,63.0,14673,7.34,7.43,4.4
5165,0.7,Ideal,H,VS2,62.6,54.0,2475,5.7,5.73,3.58
5166,1.51,Fair,H,SI2,65.5,56.0,6816,7.18,7.13,4.69
5167,1.01,Premium,G,VVS2,61.2,59.0,7068,6.42,6.36,3.91
5168,0.27,Ideal,H,VVS2,61.9,55.0,496,4.14,4.16,2.57
5169,0.31,Good,E,SI1,63.3,55.0,544,4.31,4.35,2.74
5170,0.53,Very Good,D,SI2,59.3,61.0,1226,5.26,5.29,3.13
5171,0.41,Premium,G,VVS2,61.4,58.0,1076,4.8,4.75,2.93
5172,1.52,Good,G,VS1,64.0,58.0,13903,7.22,7.18,4.61
5173,0.43,Premium,G,VVS1,60.9,58.0,1207,4.88,4.91,2.98
5174,1.51,Good,D,VS2,59.8,65.0,12709,7.36,7.43,4.42
5175,1.6,Very Good,I,VS2,60.0,60.0,10497,7.55,7.59,4.54
5176,0.42,Ideal,E,VVS1,62.0,56.0,1400,4.78,4.84,2.98
5177,1.01,Premium,E,VS2,62.9,58.0,6787,6.39,6.36,4.01
5178,0.24,Very Good,E,VVS2,60.9,58.0,552,4.03,4.05,2.46
5179,1.15,Premium,E,SI2,61.8,56.0,4701,6.75,6.7,4.15
5180,1.05,Premium,G,VS1,61.6,58.0,6936,6.48,6.51,4.0
5181,0.31,Premium,E,VVS2,60.4,59.0,1046,4.37,4.34,2.63
5182,0.71,Ideal,E,VS1,62.4,57.0,3354,5.67,5.71,3.55
5183,0.34,Ideal,G,VS2,62.2,57.0,596,4.44,4.47,2.77
5184,0.9,Very Good,F,VS2,61.9,57.0,4678,6.17,6.23,3.84
5185,2.28,Very Good,I,SI2,62.9,57.0,16041,8.34,8.41,5.27
5186,0.3,Very Good,F,VVS1,58.1,61.0,858,4.39,4.42,2.56
5187,0.4,Premium,D,VS1,60.9,58.0,1200,4.81,4.78,2.92
5188,0.61,Ideal,H,IF,59.4,59.0,2461,5.55,5.59,3.31
5189,1.01,Very Good,H,SI1,62.5,58.0,4306,6.35,6.38,3.98
5190,0.31,Premium,E,VS2,58.1,60.0,639,4.49,4.42,2.59
5191,0.42,Ideal,E,VVS1,62.1,55.0,1400,4.78,4.81,2.98
5192,0.52,Ideal,D,VS1,61.0,56.0,2010,5.2,5.23,3.18
5193,0.5,Premium,G,SI2,61.9,58.0,1006,5.12,5.09,3.16
5194,0.38,Premium,H,VVS2,62.0,58.0,833,4.62,4.64,2.87
5195,0.3,Very Good,G,VS2,61.4,54.0,526,4.31,4.36,2.66
5196,0.25,Very Good,I,VVS2,61.6,56.0,455,4.06,4.09,2.51
5197,0.5,Ideal,D,SI2,62.3,54.0,1250,5.11,5.06,3.17
5198,1.16,Very Good,I,SI1,62.7,57.0,4785,6.67,6.76,4.21
5199,0.39,Good,F,SI1,63.6,58.0,921,4.65,4.6,2.94
5200,1.12,Premium,J,SI2,60.6,59.0,2898,6.68,6.61,4.03
5201,1.0,Good,G,SI1,63.3,60.0,4543,6.24,6.33,3.98
5202,0.54,Ideal,D,VS2,60.9,56.0,1763,5.3,5.27,3.22
5203,1.53,Ideal,H,VS1,61.3,57.0,12459,7.38,7.41,4.53
5204,0.6,Very Good,G,SI1,63.5,59.9,1565,5.28,5.3,3.36
5205,1.02,Good,H,I1,64.3,63.0,2751,6.28,6.23,4.02
5206,0.35,Ideal,G,IF,61.8,56.0,1041,4.57,4.52,2.81
5207,0.56,Ideal,D,SI1,62.3,57.0,1578,5.24,5.26,3.27
5208,1.42,Premium,G,VS1,62.1,56.0,11434,7.27,7.22,4.5
5209,0.35,Premium,F,VS2,61.8,58.0,906,4.52,4.48,2.78
5210,1.01,Very Good,E,VS2,62.2,58.0,6522,6.36,6.41,3.97
5211,1.5,Very Good,E,VS1,59.5,61.0,16988,7.43,7.46,4.43
5212,1.14,Ideal,D,SI2,61.4,56.0,5548,6.69,6.77,4.13
5213,0.3,Ideal,D,VS2,61.3,56.0,670,4.32,4.36,2.66
5214,0.3,Very Good,D,SI2,61.0,61.0,447,4.25,4.31,2.61
5215,0.51,Premium,H,VS1,62.5,58.0,1443,5.12,5.09,3.19
5216,0.91,Good,G,VVS2,64.1,58.0,4543,6.06,6.1,3.9
5217,1.2,Ideal,I,SI1,62.3,53.0,5694,6.8,6.85,4.25
5218,1.06,Very Good,F,SI1,58.8,57.0,5491,6.67,6.76,3.95
5219,1.17,Ideal,H,VS2,62.4,58.0,6558,6.73,6.71,4.19
5220,0.4,Very Good,G,SI1,62.6,55.3,795,4.69,4.71,2.93
5221,0.7,Very Good,E,SI1,59.9,63.0,2777,5.76,5.7,3.43
5222,0.72,Very Good,G,SI1,63.6,56.0,2170,5.69,5.72,3.63
5223,0.41,Ideal,E,VS2,62.2,56.0,848,4.75,4.8,2.97
5224,0.54,Premium,F,SI1,62.3,58.0,1693,5.26,5.2,3.26
5225,0.51,Ideal,G,VS2,61.3,55.0,1557,5.16,5.19,3.17
5226,0.7,Ideal,D,SI1,61.4,54.0,2822,5.75,5.71,3.52
5227,0.71,Very Good,F,VS2,63.5,60.0,2630,5.64,5.67,3.59
5228,1.32,Ideal,G,VS2,61.1,57.0,9580,7.13,7.07,4.34
5229,0.3,Very Good,E,SI1,61.7,56.0,526,4.27,4.29,2.64
5230,1.37,Ideal,E,VS2,60.3,54.0,11314,7.26,7.2,4.36
5231,0.5,Good,I,SI2,65.3,56.0,855,4.91,5.01,3.24
5232,0.39,Ideal,G,VS2,60.7,54.0,745,4.74,4.77,2.89
5233,0.31,Good,G,VS1,63.8,57.0,802,4.33,4.29,2.75
5234,1.12,Ideal,H,SI1,62.0,57.0,5363,6.69,6.64,4.13
5235,0.36,Ideal,G,SI1,62.7,55.0,689,4.59,4.54,2.86
5236,0.9,Good,G,VVS2,63.6,58.0,4914,6.11,6.1,3.88
5237,1.53,Premium,H,VS1,59.4,59.0,11127,7.58,7.51,4.48
5238,0.33,Premium,G,VVS2,60.9,59.0,965,4.49,4.45,2.72
5239,0.5,Very Good,E,VS2,63.6,59.0,1446,4.99,5.04,3.19
5240,1.71,Ideal,D,SI1,60.3,60.0,16575,7.69,7.77,4.66
5241,0.39,Premium,D,VS2,61.3,58.0,1024,4.73,4.7,2.89
5242,0.4,Premium,D,VS2,61.7,59.0,1050,4.76,4.73,2.93
5243,1.3,Premium,G,VS2,60.9,60.0,9216,7.04,6.99,4.27
5244,0.74,Very Good,G,SI2,60.3,57.0,2505,5.85,5.87,3.54
5245,0.28,Ideal,F,VVS2,62.6,54.0,787,4.21,4.22,2.64
5246,2.43,Fair,G,SI2,64.5,57.0,14975,8.41,8.36,5.41
5247,0.53,Premium,E,SI1,62.1,58.0,1395,5.11,5.19,3.2
5248,0.53,Good,D,VS1,60.2,56.0,1775,5.22,5.28,3.16
5249,0.84,Ideal,H,SI2,59.9,59.0,2593,6.13,6.2,3.69
5250,0.54,Ideal,F,VVS1,61.6,55.0,2977,5.28,5.27,3.25
5251,0.92,Very Good,D,SI1,60.8,58.0,5779,6.24,6.27,3.8
5252,0.33,Premium,I,VS1,62.7,58.0,668,4.43,4.4,2.77
5253,0.58,Ideal,E,VS2,61.9,57.0,1884,5.33,5.37,3.31
5254,0.34,Premium,H,SI2,58.6,62.0,536,4.62,4.6,2.7
5255,0.97,Premium,F,SI2,58.9,58.0,4020,6.51,6.47,3.82
5256,0.41,Very Good,G,SI2,63.4,58.0,784,4.73,4.7,2.99
5257,1.62,Very Good,H,VS2,59.6,59.0,11427,7.59,7.67,4.55
5258,1.01,Very Good,F,SI1,63.5,58.0,4632,6.29,6.24,3.98
5259,0.27,Ideal,E,VVS2,62.5,57.0,799,4.13,4.1,2.57
5260,2.01,Premium,J,VS1,60.1,59.0,15185,8.25,8.18,4.94
5261,1.01,Very Good,G,SI2,63.5,58.0,4154,6.39,6.34,4.04
5262,0.36,Premium,G,SI2,61.9,56.0,608,4.59,4.55,2.83
5263,0.9,Fair,I,VS2,65.8,55.0,2666,6.05,6.01,3.97
5264,0.79,Premium,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71
5265,1.1,Premium,H,SI2,62.2,58.0,4620,6.69,6.6,4.13
5266,1.5,Good,I,VS2,61.3,61.0,8920,7.31,7.38,4.5
5267,2.04,Premium,H,SI2,60.8,58.0,14945,8.23,8.14,4.98
5268,0.71,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54
5269,0.55,Very Good,I,SI1,63.6,57.0,1149,5.15,5.19,3.29
5270,0.37,Premium,E,VS2,59.5,59.0,1041,4.71,4.64,2.78
5271,1.13,Premium,H,SI2,59.4,58.0,4350,6.74,6.8,4.02
5272,0.7,Ideal,E,VVS1,61.8,55.0,5338,5.69,5.73,3.53
5273,1.02,Ideal,F,SI2,62.6,56.0,4851,6.38,6.44,4.01
5274,2.01,Good,I,SI1,64.1,60.0,10184,7.92,7.88,5.06
5275,0.4,Very Good,G,VVS2,58.9,58.0,982,4.8,4.84,2.84
5276,0.35,Ideal,F,VVS2,62.1,56.0,956,4.56,4.52,2.82
5277,0.82,Good,F,VS2,60.9,62.2,3363,5.97,6.04,3.66
5278,1.58,Ideal,H,SI1,61.4,56.0,10738,7.53,7.46,4.6
5279,0.52,Premium,G,VVS1,59.2,58.0,2153,5.31,5.28,3.14
5280,0.31,Premium,I,SI1,61.3,58.0,523,4.37,4.34,2.67
5281,0.4,Very Good,G,SI2,62.9,57.0,630,4.68,4.7,2.95
5282,1.21,Ideal,G,VS2,61.7,56.0,6478,6.85,6.83,4.22
5283,0.73,Premium,F,I1,59.3,61.0,1207,5.88,5.75,3.46
5284,2.04,Good,F,SI2,64.0,57.0,14936,8.04,7.98,5.13
5285,0.72,Ideal,F,SI1,62.4,57.0,2514,5.71,5.74,3.57
5286,0.41,Very Good,E,SI2,61.9,55.0,683,4.77,4.8,2.96
5287,0.85,Ideal,I,SI1,61.4,56.0,3392,6.06,6.12,3.74
5288,0.43,Premium,F,SI1,61.3,60.0,1016,4.86,4.83,2.97
5289,0.91,Very Good,J,I1,63.1,57.0,2048,6.12,6.06,3.84
5290,1.02,Very Good,E,VS2,60.3,60.0,6103,6.58,6.48,3.94
5291,2.0,Very Good,H,SI1,63.3,59.0,16872,8.02,8.0,5.07
5292,1.01,Very Good,G,VS1,60.9,60.0,6669,6.47,6.43,3.93
5293,0.71,Ideal,H,VS1,62.2,57.0,2559,5.66,5.73,3.54
5294,1.0,Good,G,VS2,64.0,56.0,5645,6.33,6.25,4.03
5295,0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
5296,1.22,Ideal,H,SI2,62.3,57.0,6398,6.84,6.89,4.28
5297,1.59,Very Good,I,SI1,62.4,56.0,9925,7.46,7.48,4.66
5298,1.15,Very Good,I,SI1,62.5,60.0,4851,6.68,6.72,4.19
5299,0.28,Very Good,D,VS1,61.7,58.0,487,4.19,4.24,2.6
5300,1.09,Ideal,D,SI1,61.9,57.0,6133,6.57,6.61,4.08
5301,0.79,Very Good,H,SI2,63.2,55.0,2348,5.93,5.9,3.74
5302,0.9,Ideal,J,VS2,61.3,57.0,3160,6.16,6.24,3.8
5303,0.93,Premium,E,SI2,62.9,57.0,3984,6.25,6.19,3.91
5304,1.16,Very Good,H,SI2,62.8,59.0,5799,6.7,6.64,4.19
5305,0.59,Very Good,F,SI2,58.6,59.0,1247,5.53,5.57,3.25
5306,0.33,Ideal,E,SI1,63.0,54.0,743,4.42,4.38,2.77
5307,0.73,Ideal,F,SI1,61.7,55.0,3249,5.79,5.82,3.58
5308,0.58,Ideal,H,VS1,62.3,57.0,1764,5.33,5.36,3.33
5309,0.36,Ideal,G,VS1,62.9,57.0,932,4.6,4.56,2.88
5310,1.05,Ideal,J,VS1,60.6,56.0,3528,6.59,6.55,3.98
5311,0.78,Ideal,D,SI1,61.2,58.0,3326,5.92,5.95,3.63
5312,0.31,Ideal,D,VS1,60.5,55.0,877,4.43,4.39,2.67
5313,0.71,Very Good,J,VS1,63.3,55.0,1981,5.66,5.62,3.57
5314,1.24,Very Good,G,VS1,60.2,58.0,9738,6.96,7.0,4.2
5315,0.6,Premium,H,SI1,60.1,61.0,1219,5.43,5.39,3.25
5316,0.28,Very Good,F,VVS2,59.7,59.0,642,4.26,4.28,2.55
5317,1.42,Good,E,SI2,60.1,61.0,8019,7.32,7.42,4.43
5318,0.55,Premium,F,SI1,62.1,62.0,1238,5.22,5.18,3.23
5319,0.55,Ideal,G,VS1,61.5,56.7,1902,5.25,5.28,3.24
5320,1.02,Premium,H,VS2,61.0,58.0,5666,6.56,6.49,3.98
5321,1.0,Premium,H,SI1,62.9,60.0,3915,6.36,6.32,3.99
5322,0.65,Ideal,G,VVS1,61.9,56.0,3248,5.56,5.59,3.45
5323,0.32,Ideal,G,VVS2,61.6,55.0,936,4.42,4.41,2.72
5324,0.32,Ideal,I,VVS2,62.0,54.9,567,4.36,4.39,2.71
5325,1.37,Premium,E,VS1,59.4,60.0,12713,7.27,7.2,4.3
5326,0.7,Good,F,SI1,63.5,59.0,1988,5.58,5.64,3.56
5327,1.3,Very Good,J,SI2,61.1,61.0,5047,6.95,7.0,4.26
5328,1.5,Very Good,G,VS2,61.1,60.0,13528,7.4,7.3,4.49
5329,1.79,Premium,G,VS1,61.7,59.0,18419,7.85,7.74,4.81
5330,0.36,Premium,E,VS1,60.4,58.0,852,4.64,4.67,2.81
5331,1.0,Ideal,E,VS2,62.0,55.0,6043,6.42,6.38,3.97
5332,0.71,Ideal,H,VS1,60.3,59.0,2487,5.75,5.79,3.48
5333,1.51,Ideal,G,VS1,61.6,56.0,14542,7.34,7.37,4.53
5334,2.01,Ideal,I,VS1,62.5,56.0,17523,8.0,7.96,4.99
5335,1.01,Fair,F,VS1,61.7,61.0,6651,6.6,6.49,4.04
5336,0.41,Good,G,SI1,63.4,57.0,671,4.7,4.73,2.99
5337,1.03,Ideal,G,SI1,62.4,57.0,4679,6.47,6.52,4.05
5338,1.03,Ideal,G,VS1,62.3,56.0,6864,6.5,6.46,4.04
5339,0.33,Ideal,H,VVS1,62.1,55.0,730,4.46,4.5,2.78
5340,0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.39,2.68
5341,0.3,Ideal,F,VS2,61.1,56.0,605,4.31,4.33,2.64
5342,1.25,Ideal,G,VVS2,62.5,54.0,10636,6.88,6.93,4.31
5343,0.31,Very Good,I,VS1,63.0,58.0,489,4.29,4.32,2.71
5344,0.55,Ideal,G,VVS1,60.0,56.0,2077,5.35,5.39,3.21
5345,0.73,Ideal,D,VS2,62.3,54.0,3673,5.77,5.8,3.6
5346,0.81,Ideal,G,VS1,62.3,57.0,3544,5.99,5.95,3.72
5347,2.13,Premium,G,SI2,60.7,60.0,16778,8.27,8.37,5.05
5348,0.7,Very Good,I,SI2,62.4,58.0,1795,5.64,5.68,3.53
5349,0.36,Premium,G,SI1,61.8,59.0,537,4.55,4.57,2.82
5350,0.38,Very Good,G,VS2,60.4,57.0,766,4.67,4.7,2.83
5351,1.03,Very Good,F,SI2,63.3,59.0,3692,6.35,6.32,4.01
5352,0.32,Ideal,D,VVS2,60.3,58.0,804,4.43,4.46,2.68
5353,0.31,Good,H,VS1,64.0,59.0,698,4.28,4.25,2.73
5354,0.72,Very Good,J,VS1,64.0,57.0,2066,5.67,5.71,3.64
5355,0.42,Ideal,E,VVS2,62.3,55.0,1273,4.81,4.76,2.98
5356,1.11,Ideal,F,VS2,60.4,58.0,7275,6.73,6.66,4.04
5357,0.5,Premium,D,SI2,62.6,58.0,1243,5.04,4.96,3.13
5358,1.5,Very Good,G,SI1,63.6,58.0,10633,7.14,7.29,4.59
5359,1.55,Premium,I,SI2,61.5,58.0,7256,7.39,7.46,4.57
5360,0.4,Ideal,G,SI2,60.4,56.0,745,4.78,4.82,2.9
5361,1.12,Fair,D,VS2,58.9,59.0,7696,6.84,6.77,4.01
5362,1.66,Ideal,H,IF,61.5,57.0,14724,7.59,7.62,4.68
5363,1.52,Premium,E,VS1,60.1,59.0,16187,7.49,7.45,4.49
5364,0.26,Ideal,H,VVS1,62.2,55.0,545,4.09,4.11,2.55
5365,0.56,Ideal,G,VS1,60.7,57.0,1682,5.27,5.34,3.22
5366,0.31,Premium,E,SI1,60.1,61.0,698,4.4,4.35,2.63
5367,1.03,Premium,E,VS1,61.5,58.0,7614,6.55,6.43,3.99
5368,0.98,Fair,H,SI1,68.6,58.0,3583,6.18,6.04,4.19
5369,0.75,Premium,G,VVS2,62.5,56.0,3486,5.84,5.78,3.63
5370,1.5,Very Good,F,SI1,63.4,58.0,10962,7.2,7.16,4.55
5371,0.25,Premium,E,VVS2,62.5,59.0,576,4.02,4.04,2.52
5372,0.31,Ideal,G,VS2,62.2,56.0,698,4.34,4.31,2.69
5373,0.37,Very Good,E,SI1,59.9,59.0,649,4.68,4.7,2.81
5374,1.0,Very Good,D,VS1,60.0,60.0,7281,6.44,6.49,3.88
5375,0.51,Very Good,D,VS2,63.5,56.0,1793,5.1,5.04,3.22
5376,0.86,Fair,G,VS2,66.5,54.1,3418,5.89,5.97,3.94
5377,0.76,Ideal,G,SI2,62.3,55.0,2489,5.83,5.89,3.65
5378,1.09,Ideal,G,SI2,61.2,57.0,4586,6.63,6.68,4.07
5379,1.27,Premium,J,SI1,61.8,58.0,5121,6.97,6.91,4.29
5380,0.41,Premium,D,VS1,60.6,59.0,1082,4.84,4.8,2.92
5381,2.03,Premium,I,SI2,63.0,56.0,13182,8.12,8.05,5.09
5382,1.0,Very Good,E,SI2,63.3,55.0,4390,6.29,6.25,3.97
5383,0.38,Ideal,E,VS1,62.2,54.0,1211,4.65,4.63,2.89
5384,0.83,Good,J,SI1,63.8,58.0,2195,5.95,5.97,3.8
5385,1.03,Ideal,F,VS1,62.3,57.0,8133,6.45,6.52,4.04
5386,0.43,Very Good,E,SI1,62.4,56.0,792,4.79,4.83,3.0
5387,1.55,Premium,I,VS2,61.3,58.0,7656,7.48,7.44,4.57
5388,1.27,Premium,G,VVS2,61.0,58.0,10389,7.01,6.96,4.26
5389,1.37,Ideal,I,VS2,61.3,56.0,7500,7.15,7.18,4.39
5390,0.38,Premium,I,VS2,61.7,59.0,633,4.6,4.64,2.85
5391,0.32,Ideal,E,VS1,61.7,57.0,758,4.39,4.42,2.72
5392,1.13,Ideal,F,VS2,61.8,54.0,7756,6.72,6.73,4.15
5393,0.3,Ideal,H,SI1,60.7,56.0,465,4.35,4.37,2.65
5394,1.05,Ideal,H,SI1,61.4,57.0,5095,6.49,6.54,4.0
5395,1.56,Premium,J,SI2,61.4,58.0,6306,7.38,7.43,4.55
5396,2.03,Premium,J,SI2,61.6,58.0,12268,8.12,8.15,5.01
5397,0.3,Ideal,E,VVS1,61.5,57.0,895,4.33,4.35,2.67
5398,2.18,Very Good,J,SI1,62.9,59.0,13812,8.21,8.25,5.18
5399,1.13,Premium,G,VS1,60.0,60.0,7404,6.87,6.72,4.08
5400,0.55,Premium,H,VS2,59.9,61.0,1270,5.31,5.28,3.17
5401,0.39,Good,G,VS2,63.7,53.0,942,4.67,4.62,2.96
5402,1.0,Ideal,F,SI1,63.0,56.0,5656,6.41,6.38,4.03
5403,0.35,Ideal,F,VVS1,61.8,55.0,945,4.53,4.57,2.81
5404,0.32,Ideal,F,VS2,62.6,55.0,828,4.41,4.38,2.75
5405,0.52,Premium,D,VS2,62.4,58.0,1842,5.13,5.09,3.19
5406,0.6,Premium,D,SI1,62.9,58.0,1799,5.39,5.33,3.37
5407,0.33,Premium,H,IF,62.0,58.0,868,4.39,4.42,2.73
5408,0.32,Ideal,H,VVS1,62.1,54.0,936,4.42,4.4,2.74
5409,1.08,Very Good,D,VS1,60.2,58.0,9168,6.61,6.67,4.0
5410,0.81,Ideal,J,SI1,62.0,56.0,2307,6.0,6.03,3.73
5411,0.39,Ideal,E,VVS2,61.9,55.0,1034,4.7,4.73,2.92
5412,0.3,Premium,D,SI1,62.2,61.0,709,4.28,4.24,2.65
5413,1.15,Premium,H,SI2,60.4,58.0,3220,6.8,6.75,4.09
5414,0.24,Ideal,F,VS1,61.8,54.0,572,3.99,4.03,2.48
5415,0.85,Ideal,E,SI1,62.8,56.0,3503,6.05,6.02,3.79
5416,0.4,Ideal,J,VS1,61.5,58.0,633,4.73,4.76,2.92
5417,0.7,Good,F,VS1,63.7,57.0,2441,5.55,5.62,3.56
5418,0.41,Ideal,J,VS2,62.4,55.0,613,4.75,4.77,2.97
5419,0.35,Premium,D,VVS1,60.8,58.0,1167,4.53,4.55,2.76
5420,0.71,Ideal,D,SI1,62.5,55.0,2719,5.69,5.74,3.57
5421,0.34,Very Good,E,VVS2,62.7,59.0,775,4.41,4.43,2.77
5422,1.01,Ideal,I,SI1,60.6,57.0,3999,6.51,6.56,3.96
5423,1.0,Good,E,SI1,62.6,61.0,4989,6.29,6.32,3.95
5424,1.01,Premium,G,VS2,62.5,60.0,5620,6.37,6.31,3.96
5425,0.71,Good,E,SI1,62.8,64.0,2817,5.6,5.54,3.5
5426,0.3,Very Good,D,SI1,61.0,61.0,552,4.27,4.29,2.61
5427,1.34,Very Good,J,SI2,62.7,56.0,5335,7.05,7.08,4.43
5428,0.72,Ideal,E,VS2,60.8,57.0,3091,5.79,5.82,3.53
5429,0.41,Ideal,G,VS2,62.7,56.0,827,4.74,4.77,2.98
5430,1.2,Ideal,I,SI1,62.2,56.0,5174,6.75,6.73,4.19
5431,0.3,Ideal,E,VS2,62.0,56.0,844,4.34,4.3,2.68
5432,1.12,Very Good,H,SI2,62.9,58.0,4498,6.55,6.62,4.14
5433,0.3,Ideal,E,VVS2,61.6,57.0,789,4.29,4.32,2.65
5434,1.08,Premium,H,SI1,62.6,56.0,4826,6.58,6.52,4.1
