,carat,cut,color,clarity,depth,table,price,x,y,z
1694,0.9,Good,F,SI2,61.9,62.0,,6.07,6.12,3.77
1695,0.26,Very Good,E,IF,58.7,63.0,,4.19,4.23,2.47
1696,0.56,Ideal,F,VS2,62.1,57.0,,5.28,5.29,3.28
1697,0.53,Ideal,F,VS1,60.7,55.0,,5.32,5.25,3.21
1698,1.18,Ideal,H,SI1,61.5,57.0,,6.78,6.82,4.18
1699,0.31,Premium,H,VVS1,60.6,59.0,,4.38,4.36,2.65
1700,2.07,Fair,G,I1,67.7,56.0,,7.76,7.73,5.25
1701,0.75,Ideal,E,SI1,61.4,56.0,,5.83,5.89,3.6
1702,1.51,Ideal,H,SI1,61.3,57.0,,7.41,7.34,4.52
1703,0.36,Very Good,E,VS2,59.8,62.0,,4.56,4.61,2.74
1704,1.07,Ideal,F,SI2,61.4,56.0,,6.57,6.63,4.05
1705,0.35,Ideal,E,VS1,61.3,55.0,,4.58,4.55,2.8
1706,0.39,Premium,E,VS2,61.4,58.0,,4.73,4.68,2.89
1707,0.9,Very Good,E,VS2,63.0,58.0,,6.13,6.16,3.87
1708,0.31,Ideal,F,IF,62.3,54.0,,4.33,4.37,2.71
1709,0.43,Ideal,D,VS1,61.6,56.0,,4.86,4.85,2.99
1710,0.57,Ideal,E,VS2,61.5,57.0,,5.35,5.32,3.28
1711,0.3,Ideal,I,VS1,61.6,56.0,,4.31,4.36,2.67
1712,0.31,Very Good,G,VVS1,60.4,59.0,,4.37,4.41,2.65
1713,0.76,Premium,J,VS1,61.1,58.0,,5.91,5.85,3.59
1714,1.1,Ideal,J,SI1,62.2,55.0,,6.62,6.65,4.13
1715,0.72,Ideal,H,IF,61.4,56.0,,5.76,5.8,3.55
1716,0.82,Premium,E,SI2,61.7,59.0,,6.01,5.98,3.7
1717,0.71,Very Good,I,SI1,62.0,56.0,,5.69,5.72,3.54
1718,0.52,Ideal,H,SI2,60.5,56.0,,5.25,5.23,3.17
1719,1.3,Good,J,VS2,63.6,59.0,,6.87,6.9,4.38
1720,0.41,Ideal,E,VS2,62.5,55.0,,4.74,4.77,2.97
1721,0.53,Premium,D,VS2,61.5,58.0,,5.24,5.2,3.21
1722,0.55,Ideal,H,SI1,61.4,56.0,,5.28,5.31,3.25
1723,0.3,Premium,H,VVS2,62.0,58.0,,4.35,4.3,2.68
1724,0.38,Ideal,E,VS1,60.7,56.0,,4.7,4.72,2.86
1725,0.74,Very Good,H,VS1,62.3,56.0,,5.75,5.78,3.59
1726,0.3,Ideal,E,VVS2,62.0,55.0,,4.31,4.34,2.68
1727,0.56,Ideal,F,VVS2,61.9,56.0,,5.32,5.28,3.28
1728,0.32,Very Good,H,VVS2,63.4,56.0,,4.37,4.34,2.76
1729,0.9,Ideal,G,VVS1,62.9,56.0,,6.11,6.19,3.87
1730,0.78,Ideal,G,VS2,62.0,57.0,,5.9,5.86,3.65
1731,0.36,Premium,F,VVS2,62.7,58.0,,4.51,4.55,2.84
1732,0.72,Ideal,F,SI1,61.7,54.0,,5.77,5.8,3.57
1733,0.5,Premium,E,VS2,62.9,59.0,,5.09,5.06,3.19
1734,0.71,Premium,E,VS2,61.0,60.0,,5.76,5.69,3.49
1735,0.3,Very Good,E,SI1,62.9,56.0,,4.25,4.3,2.69
1736,0.3,Very Good,G,IF,62.6,56.0,,4.27,4.29,2.68
1737,0.59,Premium,H,SI1,61.9,59.0,,5.43,5.34,3.33
1738,0.3,Premium,D,SI1,61.3,60.0,,4.32,4.26,2.63
1739,0.53,Good,G,SI1,63.8,56.0,,5.18,5.14,3.29
1740,2.01,Good,H,VS2,57.8,60.0,,8.29,8.35,4.81
1741,0.31,Premium,G,SI1,60.7,60.0,,4.36,4.34,2.64
1742,0.64,Premium,D,SI2,62.8,54.0,,5.52,5.5,3.46
1743,0.9,Fair,E,SI2,57.5,68.0,,6.37,6.33,3.65
1744,0.42,Premium,I,SI1,61.2,60.0,,4.82,4.78,2.94
1745,0.53,Ideal,E,VS2,61.4,56.0,,5.18,5.25,3.2
1746,0.3,Good,F,VS1,63.7,56.0,,4.26,4.28,2.72
1747,2.31,Premium,J,VS1,62.3,61.0,,8.55,8.43,5.29
1748,1.09,Ideal,F,SI1,62.0,56.0,,6.56,6.61,4.08
1749,0.32,Ideal,G,VS1,62.1,55.0,,4.38,4.41,2.73
1750,0.3,Very Good,E,SI1,61.9,58.0,,4.27,4.33,2.66
1751,0.3,Ideal,H,VS1,62.3,55.0,,4.34,4.29,2.69
1752,0.47,Good,F,VS1,59.0,60.2,,5.04,5.09,2.99
1753,1.51,Ideal,I,VS2,61.6,57.0,,7.34,7.28,4.5
1754,0.3,Ideal,H,VVS2,62.2,57.0,,4.26,4.29,2.66
1755,1.0,Premium,J,VVS2,59.6,61.0,,6.4,6.36,3.8
1756,1.47,Very Good,G,VS2,62.7,56.0,,7.15,7.18,4.49
1757,0.91,Ideal,J,VS1,60.7,57.0,,6.23,6.26,3.79
1758,0.3,Premium,E,VVS2,61.8,58.0,,4.26,4.29,2.64
1759,0.5,Very Good,D,VS2,60.1,63.0,,5.13,5.09,3.07
1760,0.38,Ideal,F,VS1,62.5,56.0,,4.6,4.62,2.88
1761,0.54,Ideal,G,VS1,61.8,56.0,,5.21,5.26,3.24
1762,0.92,Good,D,SI2,60.3,61.0,,6.29,6.38,3.82
1763,0.42,Very Good,H,VVS1,63.9,56.0,,4.73,4.75,3.03
1764,0.43,Ideal,G,VVS1,60.5,57.0,,4.86,4.92,2.96
1765,0.54,Very Good,D,VS2,61.7,58.0,,5.16,5.24,3.21
1766,0.7,Fair,E,SI1,57.2,66.0,,5.76,5.74,3.29
1767,0.91,Premium,F,SI2,61.7,58.0,,6.22,6.29,3.86
1768,0.32,Ideal,E,VVS2,62.0,55.0,,4.4,4.38,2.72
1769,0.31,Good,I,VS1,63.9,55.0,,4.3,4.28,2.74
1770,0.32,Ideal,D,SI1,61.9,57.0,,4.36,4.4,2.71
1771,1.5,Good,H,SI2,64.3,57.0,,7.18,7.15,4.61
1772,0.32,Very Good,H,VVS2,61.0,58.0,,4.41,4.44,2.7
1773,1.02,Very Good,H,SI1,63.0,58.0,,6.34,6.4,4.01
1774,1.62,Ideal,H,VS2,62.4,57.0,,7.48,7.53,4.68
1775,0.52,Very Good,I,VS1,61.5,56.3,,5.16,5.19,3.18
1776,0.94,Ideal,E,SI2,60.9,57.0,,6.34,6.36,3.87
1777,2.0,Very Good,H,SI1,62.7,56.0,,7.98,8.02,5.02
1778,0.53,Ideal,F,VVS2,62.3,56.0,,5.24,5.2,3.25
1779,0.53,Ideal,E,VS2,60.8,56.0,,5.28,5.25,3.21
1780,0.3,Ideal,G,IF,61.7,55.0,,4.34,4.31,2.67
1781,0.41,Ideal,F,VVS1,61.8,55.0,,4.76,4.78,2.95
1782,0.82,Ideal,F,SI2,62.3,56.0,,5.99,5.95,3.72
1783,2.03,Very Good,I,SI1,62.9,57.0,,8.02,8.06,5.06
1784,0.38,Ideal,G,SI2,62.0,55.0,,4.66,4.69,2.9
1785,0.32,Ideal,F,SI1,61.3,55.0,,4.44,4.47,2.73
1786,1.21,Very Good,G,VS2,62.3,58.0,,6.76,6.8,4.22
1787,0.2,Ideal,E,VS2,59.7,55.0,,3.86,3.84,2.3
1788,1.01,Good,D,SI2,64.0,56.0,,6.25,6.29,4.01
1789,0.51,Premium,D,VS2,62.7,59.0,,5.09,5.05,3.18
1790,1.35,Very Good,G,VS1,60.1,56.0,,7.16,7.21,4.32
1791,0.71,Ideal,E,SI1,60.3,57.0,,5.77,5.81,3.49
1792,0.9,Premium,F,SI2,60.7,59.0,,6.25,6.21,3.78
1793,1.01,Very Good,H,SI1,60.2,60.0,,6.5,6.48,3.91
1794,1.7,Very Good,E,VS2,58.6,62.0,,7.84,7.92,4.62
1795,0.38,Ideal,E,VS1,61.6,56.0,,4.62,4.66,2.86
1796,0.32,Ideal,D,SI2,62.8,57.0,,4.38,4.35,2.74
1797,1.0,Premium,G,SI1,62.5,59.0,,6.35,6.29,3.95
1798,1.0,Good,F,SI2,63.7,57.0,,6.36,6.32,4.04
1799,0.48,Very Good,E,VS1,59.1,62.0,,5.14,5.18,3.05
1800,0.41,Very Good,D,SI1,63.0,57.0,,4.64,4.7,2.94
1801,1.01,Premium,G,SI2,62.1,61.0,,6.38,6.27,3.93
1802,0.47,Ideal,I,IF,62.2,55.0,,4.99,5.01,3.11
1803,1.91,Very Good,G,SI1,63.1,59.0,,7.9,7.86,4.97
1804,0.24,Ideal,H,IF,62.1,57.0,,4.0,4.04,2.5
1805,0.31,Very Good,F,SI1,58.8,59.0,,4.44,4.5,2.63
1806,1.5,Very Good,J,SI1,62.5,58.0,,7.24,7.29,4.54
1807,0.5,Ideal,D,VVS2,60.7,57.0,,5.2,5.15,3.14
1808,0.52,Ideal,G,VS1,62.4,56.0,,5.11,5.15,3.2
1809,1.17,Ideal,I,SI1,61.7,56.0,,6.73,6.78,4.17
1810,0.36,Ideal,J,SI1,62.3,53.0,,4.59,4.62,2.87
1811,0.41,Very Good,E,SI1,63.3,57.0,,4.75,4.73,3.0
1812,0.41,Ideal,F,VS1,62.0,57.0,,4.76,4.73,2.94
1813,0.87,Very Good,J,SI1,63.1,60.0,,6.03,5.96,3.78
1814,2.01,Good,I,VS2,59.0,64.0,,8.25,8.19,4.85
1815,0.32,Ideal,G,IF,62.3,53.0,,4.41,4.45,2.76
1816,0.31,Very Good,G,VVS1,61.5,55.0,,4.36,4.4,2.69
1817,0.59,Ideal,E,VVS2,61.8,56.0,,5.39,5.42,3.34
1818,0.51,Ideal,G,VVS2,61.1,56.0,,5.19,5.15,3.16
1819,1.55,Ideal,E,SI2,62.3,55.0,,7.44,7.37,4.61
1820,0.31,Ideal,G,IF,61.5,57.0,,4.35,4.37,2.68
1821,0.41,Premium,F,VS2,61.1,56.0,,4.84,4.79,2.94
1822,0.3,Ideal,F,SI1,61.4,58.0,,4.3,4.33,2.65
1823,2.01,Good,G,SI2,63.6,59.0,,8.0,7.95,5.07
1824,2.19,Very Good,I,SI1,62.6,58.0,,8.24,8.33,5.19
1825,0.35,Ideal,D,VS2,62.4,55.0,,4.48,4.52,2.81
1826,0.74,Ideal,J,SI1,61.7,56.0,,5.81,5.85,3.6
1827,0.4,Ideal,E,SI1,62.5,57.0,,4.7,4.74,2.95
1828,0.35,Good,E,VS2,57.8,60.0,,4.64,4.67,2.69
1829,0.95,Very Good,I,SI1,61.0,61.0,,6.29,6.37,3.86
1830,0.4,Ideal,H,VS2,61.9,55.0,,4.73,4.75,2.93
1831,0.42,Premium,G,VS1,62.5,59.0,,4.79,4.72,2.97
1832,0.3,Very Good,H,VVS1,63.3,60.0,,4.25,4.22,2.68
1833,0.55,Very Good,E,SI1,63.2,58.0,,5.21,5.23,3.3
1834,0.71,Good,H,SI1,64.0,61.0,,5.61,5.54,3.57
1835,1.02,Ideal,G,SI2,62.7,57.0,,6.42,6.44,4.03
1836,2.08,Premium,J,VS2,60.3,59.0,,8.29,8.23,4.98
1837,0.78,Fair,F,SI2,64.6,53.0,,5.83,5.78,3.75
1838,1.21,Good,J,VS2,61.0,64.0,,6.89,6.79,4.17
1839,0.5,Very Good,H,SI1,62.9,58.0,,5.01,5.04,3.16
1840,0.9,Very Good,F,VS2,59.6,59.0,,6.27,6.31,3.75
1841,1.54,Ideal,D,SI2,61.6,57.0,,7.4,7.44,4.57
1842,1.01,Premium,D,IF,61.6,56.0,,6.46,6.43,3.97
1843,0.42,Ideal,G,SI1,60.7,57.0,,4.81,4.89,2.95
1844,1.04,Premium,G,SI2,61.2,58.0,,6.5,6.57,4.0
1845,0.31,Ideal,G,VVS2,61.8,54.0,,4.36,4.38,2.7
1846,1.36,Premium,H,VS2,61.9,58.0,,7.15,7.09,4.41
1847,2.05,Very Good,G,SI1,63.4,58.0,,8.03,7.96,5.07
1848,2.15,Very Good,J,SI1,62.4,60.0,,8.18,8.24,5.12
1849,0.5,Premium,F,VS1,62.0,58.0,,5.1,5.03,3.14
1850,0.5,Premium,G,VVS2,62.1,61.0,,5.1,5.07,3.16
1851,0.74,Premium,F,VS2,61.9,56.0,,5.8,5.77,3.58
1852,0.34,Ideal,E,VVS1,62.2,54.0,,4.52,4.55,2.82
1853,0.35,Very Good,E,IF,57.9,56.0,,4.71,4.75,2.74
1854,0.54,Very Good,F,SI1,59.3,60.0,,5.32,5.37,3.17
1855,1.8,Premium,D,SI1,61.2,58.0,,7.88,7.7,4.79
1856,0.31,Good,H,VS1,63.1,57.0,,4.31,4.34,2.73
1857,1.01,Good,G,VS2,64.4,58.0,,6.23,6.31,4.04
1858,2.05,Premium,E,SI2,58.6,59.0,,8.43,8.36,4.92
1859,0.53,Very Good,G,VVS2,62.2,54.0,,5.19,5.23,3.23
1860,0.71,Ideal,E,VS2,62.5,56.0,,5.69,5.71,3.56
1861,0.91,Very Good,F,VS2,62.1,58.0,,6.19,6.24,3.86
1862,0.32,Premium,H,SI1,62.0,58.0,,4.38,4.39,2.72
1863,0.93,Very Good,D,SI1,60.8,60.0,,6.24,6.3,3.81
1864,1.03,Fair,D,SI2,66.4,56.0,,6.31,6.19,4.15
1865,0.37,Premium,E,VVS2,59.7,61.0,,4.71,4.67,2.8
1866,0.3,Good,G,VS1,63.1,59.0,,4.25,4.27,2.69
1867,0.51,Very Good,F,VS1,60.8,59.0,,5.15,5.18,3.14
1868,0.7,Very Good,F,VS1,60.0,57.0,,5.8,5.87,3.5
1869,0.31,Ideal,F,VS2,62.6,55.0,,4.33,4.29,2.7
1870,0.51,Premium,E,VS2,61.9,59.0,,5.06,5.11,3.15
1871,0.29,Ideal,G,VS1,62.2,54.0,,4.23,4.26,2.64
1872,0.38,Premium,E,VS1,60.7,59.0,,4.73,4.69,2.86
1873,1.01,Ideal,G,VS1,61.8,57.0,,6.45,6.4,3.97
1874,0.9,Ideal,F,SI2,62.4,55.0,,6.17,6.2,3.86
1875,0.97,Good,F,SI1,60.1,65.0,,6.46,6.36,3.85
1876,0.3,Ideal,G,VS2,61.3,56.0,,4.28,4.33,2.64
1877,2.28,Premium,J,VS1,60.3,58.0,,8.58,8.53,5.16
1878,0.91,Ideal,E,SI2,62.4,57.0,,6.17,6.21,3.86
1879,0.5,Premium,E,SI1,61.5,62.0,,5.09,5.06,3.12
1880,0.3,Ideal,F,VS1,61.6,54.7,,4.33,4.34,2.67
1881,0.73,Ideal,H,SI1,62.9,58.0,,5.72,5.75,3.61
1882,0.46,Ideal,F,SI2,62.1,54.7,,4.95,4.98,3.08
1883,0.34,Ideal,I,VS1,62.0,54.0,,4.49,4.51,2.79
1884,1.12,Premium,J,SI1,62.3,57.0,,6.72,6.61,4.15
1885,0.7,Fair,E,VS1,64.5,57.0,,5.59,5.55,3.59
1886,1.5,Ideal,G,SI1,62.8,54.0,,7.31,7.29,4.58
1887,0.72,Ideal,H,SI2,61.3,56.0,,5.77,5.75,3.53
1888,0.71,Premium,G,VS2,60.9,57.0,,5.78,5.75,3.51
1889,0.34,Premium,I,SI1,62.7,58.0,,4.4,4.43,2.77
1890,0.72,Ideal,G,VS1,62.6,53.0,,5.76,5.78,3.61
1891,1.32,Premium,I,SI1,62.2,58.0,,6.99,7.04,4.36
1892,1.52,Premium,J,VS1,62.0,59.0,,7.36,7.34,4.56
1893,0.27,Premium,E,VS1,60.2,59.0,,4.2,4.24,2.54
1894,1.02,Ideal,G,VS1,62.2,57.0,,6.47,6.43,4.01
1895,0.91,Very Good,J,SI2,62.0,56.0,,6.18,6.23,3.85
1896,0.83,Ideal,E,VS2,61.3,56.0,,6.06,6.08,3.72
1897,1.04,Very Good,F,IF,63.0,55.0,,6.36,6.53,4.06
1898,1.01,Ideal,F,VS2,61.2,58.0,,6.45,6.43,3.94
1899,0.72,Premium,E,VS2,62.4,59.0,,5.77,5.7,3.58
1900,0.56,Very Good,F,VVS1,61.7,56.0,,5.26,5.3,3.26
1901,0.26,Very Good,H,VVS2,60.5,56.0,,4.13,4.16,2.51
1902,1.51,Very Good,G,VS1,62.5,58.0,,7.23,7.27,4.53
1903,0.3,Ideal,F,SI1,61.9,57.0,,4.31,4.35,2.68
1904,2.1,Ideal,H,SI1,61.7,53.0,,8.3,8.19,5.09
1905,0.71,Ideal,E,VVS2,61.7,56.0,,5.78,5.8,3.57
1906,0.3,Ideal,D,VS2,62.8,57.0,,4.29,4.25,2.68
1907,0.66,Ideal,F,VS2,62.4,54.0,,5.55,5.61,3.48
1908,0.8,Ideal,H,SI1,62.4,57.0,,5.97,5.95,3.72
1909,0.58,Ideal,E,SI1,61.6,55.0,,5.38,5.33,3.3
1910,0.28,Ideal,F,VS2,61.8,54.0,,4.18,4.23,2.6
1911,0.3,Ideal,E,VS2,62.5,56.0,,4.3,4.28,2.68
1912,0.72,Very Good,G,VS1,60.1,63.0,,5.86,5.82,3.51
1913,0.3,Ideal,F,VVS1,61.6,57.0,,4.33,4.34,2.67
1914,0.3,Premium,E,VS2,62.6,58.0,,4.3,4.26,2.68
1915,0.34,Ideal,E,VVS2,60.9,56.0,,4.52,4.54,2.76
1916,0.43,Ideal,F,IF,62.0,56.0,,4.87,4.84,3.01
1917,0.51,Good,D,VS2,58.0,60.0,,5.26,5.29,3.06
1918,1.06,Very Good,D,VS2,62.8,55.0,,6.53,6.56,4.11
1919,1.52,Premium,D,SI2,59.2,62.0,,7.51,7.46,4.43
1920,0.41,Premium,E,VS1,60.7,59.0,,4.77,4.79,2.9
1921,0.9,Good,F,SI2,63.1,58.0,,6.11,6.13,3.86
1922,0.5,Ideal,E,SI1,59.7,62.0,,5.16,5.19,3.09
1923,0.41,Ideal,F,SI1,61.6,57.0,,4.78,4.8,2.95
1924,0.33,Premium,I,VVS2,62.1,56.0,,4.45,4.41,2.75
1925,1.59,Premium,G,SI1,62.2,58.0,,7.51,7.45,4.65
1926,1.0,Very Good,F,SI1,63.3,61.0,,6.31,6.29,3.99
1927,1.36,Ideal,G,SI1,60.9,56.0,,7.15,7.16,4.36
1928,0.6,Ideal,F,VS2,61.5,56.0,,5.43,5.47,3.35
1929,0.43,Ideal,H,VVS1,62.3,54.0,,4.85,4.84,3.02
1930,0.43,Ideal,D,VVS1,62.3,56.0,,4.82,4.81,3.0
1931,1.06,Premium,D,SI2,61.6,61.0,,6.59,6.53,4.04
1932,0.32,Premium,F,VS2,61.7,58.0,,4.41,4.38,2.71
1933,0.52,Ideal,F,VVS2,62.1,54.0,,5.17,5.2,3.22
1934,0.5,Good,E,SI1,63.8,55.0,,5.04,5.09,3.23
1935,0.32,Ideal,I,VS2,62.3,55.0,,4.39,4.41,2.74
1936,1.0,Good,F,SI1,60.1,65.0,,6.4,6.44,3.86
1937,0.58,Premium,G,VS1,61.5,58.0,,5.41,5.35,3.31
1938,0.32,Premium,E,IF,61.6,58.0,,4.38,4.39,2.7
1939,1.23,Premium,F,VS1,61.3,60.0,,6.9,6.94,4.24
1940,0.32,Ideal,H,SI2,61.5,56.0,,4.43,4.45,2.73
1941,0.6,Ideal,D,VVS2,61.9,55.0,,5.41,5.45,3.36
1942,0.39,Ideal,F,VVS2,62.1,55.0,,4.7,4.74,2.93
1943,0.5,Fair,E,SI1,65.3,58.0,,4.99,4.91,3.23
1944,1.5,Very Good,I,VS1,60.4,59.0,,7.35,7.42,4.46
1945,1.01,Premium,D,SI2,61.0,62.0,,6.43,6.39,3.91
1946,0.24,Premium,D,VVS2,59.5,62.0,,4.06,4.04,2.41
1947,0.57,Ideal,F,VS2,61.6,56.0,,5.34,5.37,3.3
1948,0.38,Ideal,I,VS1,62.4,54.4,,4.62,4.66,2.9
1949,0.4,Ideal,E,SI1,61.8,56.0,,4.74,4.71,2.92
1950,1.03,Premium,H,SI1,61.9,58.0,,6.49,6.43,4.0
1951,0.54,Very Good,H,SI1,61.0,57.0,,5.22,5.27,3.2
1952,0.9,Premium,F,SI1,63.0,60.0,,6.13,6.09,3.85
1953,0.5,Good,J,VVS2,64.1,57.0,,5.0,4.95,3.19
1954,1.22,Premium,I,VS2,60.3,59.0,,6.93,6.87,4.16
1955,2.14,Very Good,E,SI2,61.5,58.0,,8.24,8.31,5.09
1956,0.9,Fair,G,I1,65.1,58.0,,6.05,5.99,3.92
1957,0.73,Ideal,G,VVS1,61.9,57.0,,5.76,5.8,3.58
1958,1.11,Ideal,I,VS1,61.0,57.0,,6.68,6.72,4.09
1959,1.19,Ideal,I,IF,61.7,56.0,,6.78,6.81,4.19
1960,1.48,Ideal,E,SI2,62.1,57.0,,7.35,7.28,4.54
1961,1.52,Ideal,G,SI1,60.7,57.0,,7.41,7.38,4.49
1962,1.51,Ideal,E,SI2,62.5,57.0,,7.29,7.34,4.57
1963,0.52,Ideal,E,VS2,61.5,56.0,,5.2,5.18,3.19
1964,0.45,Premium,I,VVS1,63.0,56.0,,4.9,4.88,3.08
1965,1.51,Premium,G,VS2,62.0,57.0,,7.38,7.33,4.56
1966,0.8,Premium,G,SI2,59.7,62.0,,6.02,5.98,3.58
1967,1.25,Premium,F,VS2,61.5,60.0,,6.93,6.89,4.25
1968,0.48,Good,F,SI1,59.3,64.0,,5.13,5.1,3.03
1969,1.03,Ideal,G,SI2,62.3,59.0,,6.44,6.46,4.02
1970,0.6,Ideal,D,VVS1,62.5,55.0,,5.42,5.4,3.38
1971,0.4,Ideal,H,VS1,61.8,56.0,,4.74,4.78,2.94
1972,2.01,Premium,I,VS2,60.5,60.0,,8.15,8.17,4.94
1973,0.27,Ideal,D,VVS2,61.5,56.0,,4.18,4.15,2.56
1974,0.54,Premium,D,VS2,61.6,56.0,,5.24,5.18,3.21
1975,1.63,Very Good,E,VS2,61.8,58.0,,7.49,7.57,4.65
1976,0.31,Ideal,G,VVS1,61.9,55.0,,4.36,4.3,2.68
1977,0.5,Premium,E,VS2,60.5,60.0,,5.13,5.09,3.09
1978,0.33,Ideal,G,VS1,61.9,55.0,,4.44,4.49,2.77
1979,0.31,Premium,G,VS2,61.2,59.0,,4.36,4.4,2.68
1980,0.31,Ideal,I,VVS2,61.6,57.0,,4.39,4.35,2.69
1981,0.41,Ideal,E,VS2,61.8,56.0,,4.74,4.78,2.94
1982,1.07,Premium,D,SI1,60.2,55.0,,6.68,6.64,4.01
1983,1.54,Very Good,F,VS2,60.8,58.0,,7.43,7.56,4.56
1984,0.3,Ideal,H,VS2,61.8,58.0,,4.26,4.28,2.64
1985,0.59,Ideal,I,SI1,61.7,55.0,,5.41,5.39,3.33
1986,0.3,Premium,G,VS2,60.6,60.0,,4.34,4.3,2.62
1987,0.41,Premium,G,SI1,61.3,58.0,,4.76,4.8,2.93
1988,0.5,Very Good,G,VVS1,61.5,56.0,,5.11,5.14,3.15
1989,0.9,Premium,I,VVS2,58.3,60.0,,6.32,6.28,3.67
1990,1.06,Premium,F,SI2,62.0,59.0,,6.57,6.52,4.06
1991,0.96,Ideal,F,VS1,61.7,56.0,,6.4,6.34,3.93
1992,0.51,Ideal,E,VS2,62.5,55.0,,5.08,5.13,3.19
1993,1.02,Ideal,D,SI1,62.2,56.0,,6.43,6.47,4.0
1994,0.58,Good,G,VS2,63.2,58.0,,5.36,5.28,3.36
1995,0.31,Good,E,SI1,63.1,55.0,,4.33,4.36,2.74
1996,0.5,Very Good,F,IF,61.4,60.0,,5.07,5.1,3.12
1997,1.15,Premium,F,VS1,62.7,58.0,,6.72,6.67,4.2
1998,0.71,Very Good,G,VS1,62.0,53.0,,5.72,5.76,3.56
1999,0.5,Good,G,SI1,60.2,64.0,,5.11,5.04,3.05
2000,0.5,Ideal,J,VS2,61.9,54.0,,5.1,5.14,3.17
2001,0.46,Ideal,H,VS2,62.2,54.0,,4.95,4.97,3.09
2002,0.35,Very Good,F,SI1,63.1,56.0,,4.51,4.46,2.83
2003,0.72,Ideal,H,VVS1,61.5,57.0,,5.74,5.76,3.54
2004,1.09,Ideal,J,VS2,62.0,54.0,,6.64,6.61,4.11
2005,0.76,Ideal,F,SI1,62.6,56.0,,5.82,5.88,3.66
2006,0.3,Ideal,E,VS2,61.5,55.0,,4.31,4.28,2.64
2007,1.03,Very Good,G,SI2,62.2,56.0,,6.46,6.49,4.03
2008,1.26,Very Good,H,SI1,62.5,56.0,,6.88,6.93,4.31
2009,0.7,Fair,I,SI1,65.2,58.0,,5.6,5.56,3.64
2010,0.34,Premium,H,VVS1,61.2,60.0,,4.5,4.46,2.74
2011,0.54,Very Good,E,SI1,62.1,59.0,,5.17,5.2,3.22
2012,0.74,Ideal,E,SI1,61.6,54.0,,5.82,5.9,3.61
2013,0.9,Good,G,VS2,64.9,61.0,,5.91,5.99,3.86
2014,0.55,Ideal,I,VS1,62.5,57.0,,5.19,5.25,3.26
2015,0.33,Ideal,D,SI2,62.0,57.0,,4.45,4.46,2.76
2016,0.31,Premium,D,SI1,61.2,60.0,,4.35,4.41,2.68
2017,0.51,Ideal,G,VVS2,62.0,57.0,,5.11,5.15,3.18
2018,1.05,Ideal,G,VS2,60.8,57.0,,6.58,6.65,4.02
2019,0.7,Ideal,E,SI1,60.2,58.0,,5.75,5.78,3.47
2020,0.7,Very Good,H,VVS2,58.8,58.0,,5.88,5.78,3.43
2021,1.01,Ideal,D,SI1,62.2,54.0,,6.42,6.45,4.0
2022,0.28,Very Good,H,VS1,61.9,56.0,,4.18,4.2,2.59
2023,2.01,Good,H,SI2,57.6,60.0,,8.32,8.23,4.76
2024,0.71,Very Good,I,SI2,61.1,56.0,,5.75,5.79,3.53
2025,1.18,Premium,G,SI2,60.5,60.0,,6.88,6.81,4.14
2026,1.23,Very Good,J,VS2,62.9,58.0,,6.75,6.83,4.27
2027,1.35,Premium,H,VS1,62.3,58.0,,7.1,7.05,4.41
2028,0.32,Premium,I,VS2,62.6,58.0,,4.37,4.42,2.75
2029,0.26,Very Good,E,VS2,62.8,58.0,,4.0,4.06,2.53
2030,0.31,Ideal,I,VS1,61.9,54.0,,4.34,4.38,2.7
2031,0.32,Ideal,G,VVS1,62.2,55.0,,4.38,4.4,2.73
2032,0.29,Ideal,G,VVS2,61.4,57.0,,4.27,4.3,2.63
2033,1.03,Ideal,I,VS1,60.9,56.0,,6.52,6.59,3.99
2034,0.23,Very Good,H,VVS2,62.0,55.0,,3.93,3.95,2.44
2035,0.4,Very Good,F,SI1,59.6,58.0,,4.81,4.82,2.87
2036,0.7,Fair,H,SI1,64.8,57.0,,5.49,5.59,3.59
2037,0.45,Ideal,I,VS2,61.9,54.0,,4.92,4.94,3.05
2038,0.37,Premium,E,VS2,61.1,57.0,,4.66,4.63,2.84
2039,0.53,Ideal,I,VS1,61.8,55.0,,5.19,5.23,3.22
2040,0.5,Good,G,VVS2,64.1,56.0,,5.02,5.06,3.23
2041,0.55,Ideal,G,VS2,61.8,55.0,,5.25,5.3,3.26
2042,0.7,Ideal,F,VVS1,61.6,56.0,,5.86,5.71,3.51
2043,0.37,Very Good,G,VS1,59.2,61.0,,4.63,4.7,2.76
2044,0.9,Good,D,SI2,59.5,62.0,,6.2,6.23,3.7
2045,1.5,Premium,H,VS1,62.1,59.0,,7.31,7.27,4.53
2046,1.03,Premium,E,SI2,62.0,59.0,,6.49,6.42,4.0
2047,0.39,Ideal,F,VVS1,60.9,55.0,,4.75,4.8,2.91
2048,1.26,Ideal,G,VVS2,61.4,55.0,,6.96,6.99,4.29
2049,0.58,Ideal,E,VS2,61.9,56.0,,5.35,5.38,3.32
2050,1.16,Ideal,I,VS2,59.3,56.0,,6.84,6.88,4.07
2051,1.03,Very Good,D,SI2,60.9,57.0,,6.53,6.55,3.98
2052,0.68,Premium,E,SI1,62.0,59.0,,5.67,5.65,3.51
2053,0.4,Premium,E,VVS1,61.4,59.0,,4.68,4.74,2.89
2054,0.3,Ideal,E,VS1,62.1,54.2,,4.3,4.32,2.68
